Chunk_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
46,0.0,0.7479000091552734,"people, country, fake, many, year, big, want, job, make, go","['many', 'people', 'ask', 'see', 'plane', 'apprentice', 'amandatmiller', 'give', 'tour', 'insurgent', 'mount', 'horrifying', 'attack', 'waste', 'trillion', 'listen', 'interview', 'today', 'live', 'new', 'job', 'plan', 'follow', 'create', 'job', 'borrow', 'money', 'delegator', 'send', 'laugh', 'must', 'barrage', 'rocket', 'must', 'respond', 'defense', 'citizen', 'continue', 'defend', 'obamacare', 'court', 'grant', 'company', 'waiver', 'tell', 'call', 'rebel', 'help', 'give', 'oil', 'trumpvlog', 'need', 'stimulus', 'first', 'complete', 'failure', 'repeat', 'mistake', 'serious', 'idea', 'deserve', 'serious', 'consideration', 'wrong', 'medium', 'ignore']"
47,7.0,0.5386999845504761,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['spend', 'lead', 'way', 'get', 'oil', 'let', 'start', 'celebrate', 'see', 'take', 'bad', 'qaddafi', 'come', 'next', 'bad', 'watch', 'predict', 'complete', 'disaster', 'condone', 'child', 'policy', 'cont', 'spend', 'operation', 'get', 'easy', 'solution', 'problem', 'instance', 'lot', 'country', 'problem', 'solve', 'next', 'year', 'election', 'inherit', 'national', 'debt', 'leave', 'first', 'term', 'debt', 'corporate', 'espionage', 'continue', 'threat', 'american', 'economy', 'right', 'leadership', 'stop', 'need', 'president', 'negotiate', 'well', 'deal', 'american', 'people', 'son', 'take', 'look']"
48,2.0,0.9132000207901001,"change, rate, must, case, whole, low, obamacare, safety, judge, price","['family', 'travel', 'love', 'spend', 'taxpayer', 'dime', 'substitute', 'private', 'sector', 'experience', 'seem', 'feed', 'party', 'agree', 'today', 'libyan', 'rebel', 'give', 'oil', 'return', 'military', 'support', 'ask', 'admit', 'aid', 'libyan', 'rebel', 'receive', 'letter', 'learn', 'must', 'release', 'budget', 'begin', 'negotiation', 'continue', 'appropriation', 'resolution', 'crude', 'worth', 'half', 'rip', 'want', 'statehood', 'run', 'terrorist', 'group', 'grant', 'statehood', 'cut', 'funding', 'action', 'consequence']"
49,3.0,0.5,"great, border, news, happen, come, thank, process, meeting, ready, work","['must', 'repeal', 'small', 'business', 'new', 'libyan', 'government', 'turn', 'business', 'interest', 'reach', 'border', 'need', 'reassess', 'relationship', 'barackobama', 'atf', 'yesterday', 'furious', 'go', 'take', 'islamic', 'radical', 'open', 'support', 'gas', 'price', 'rise', 'economy', 'fail', 'barackobama', 'seek', 'raise', 'energy', 'price', 'tonight', 'must', 'stand', 'firm', 'sabotage', 'must', 'defund', 'interview', 'gretawire', 'last', 'night', 'campaign', 'speech']"
50,7.0,0.3418999910354614,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['think', 'make', 'mistake', 'schedule', 'joint', 'session', 'sad', 'make', 'mistake', 'fast', 'furious', 'go', 'predict', 'unemployment', 'obama', 'care', 'take', 'effect', 'expect', 'go', 'fast', 'furious', 'put', 'hand', 'mexican', 'drug', 'lord', 'kill', 'question', 'oil', 'double', 'price', 'compare', 'last', 'year', 'laugh', 'fast', 'furious', 'gun', 'running', 'go', 'need', 'answer', 'wish', 'speech', 'could', 'create', 'job', 'job', 'cost', 'attack', 'stimulus', 'suppose', 'create', 'job', 'give', 'debt', 'high', 'unemployment', 'take', 'oil']"
51,2.0,0.48339998722076416,"change, rate, must, case, whole, low, obamacare, safety, judge, price","['tell', 'rebel', 'give', 'oil', 'military', 'support', 'robust', 'grow', 'economy', 'fix', 'social', 'cut', 'senior', 'sell', 'mexican', 'need', 'tough', 'negotiator', 'last', 'night', 'miss', 'yesterday', 'speech', 'could', 'create', 'job', 'dismal', 'economic', 'record', 'learn', 'plan', 'borrow', 'favorite', 'client', 'attack', 'ignore', 'program', 'look', 'future', 'funding', 'ivankatrump', 'make', 'proud']"
52,2.0,0.4185999929904938,"change, rate, must, case, whole, low, obamacare, safety, judge, price","['watch', 'old', 'tax', 'spend', 'create', 'job', 'stimulus', 'fail', 'want', 'job', 'slash', 'corporate', 'tax', 'rate', 'tax', 'incentive', 'company', 'create', 'job', 'boom', 'exciting', 'program', 'must', 'stop', 'mean', 'necessary', 'forum', 'rank', 'fifth', 'competitive', 'economy', 'world', 'fall', 'tonight', 'today', 'american', 'economy', 'would', 'grow', 'keep', 'threaten', 'high', 'taxis', 'regulation', 'government', 'solution', 'friend', 'let', 'know', 'approve', 'tomorrow']"
53,7.0,0.6819999814033508,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['urge', 'friend', 'vote', 'tomorrow', 'send', 'message', 'economy', 'recover', 'keep', 'threaten', 'private', 'sector', 'taxis', 'way', 'spur', 'growth', 'invitational', 'benefit', 'today', 'continue', 'uncooperative', 'fast', 'furious', 'investigation', 'american', 'life', 'lose', 'need', 'answer', 'proud', 'collection', 'collection', 'elmsford', 'cont', 'close', 'tax', 'loophole', 'favor', 'foreign', 'investment', 'take', 'job', 'hear', 'today', 'message', 'send', 'elect', 'ally', 'look', 'see', 'afternoon', 'help', 'win', 'hope', 'message', 'support', 'raise', 'taxis']"
54,6.0,0.4803999960422516,"hard, woman, result, crazy, work, announce, come, source, nice, crowd","['yesterday', 'job', 'bill', 'contain', 'word', 'tax', 'time', 'sure', 'work', 'third', 'gun', 'link', 'fast', 'furious', 'identified', 'border', 'agent', 'come', 'clean', 'dinner', 'rickperry', 'last', 'night', 'great', 'guy', 'shooter', 'impressive', 'foxnew', 'interview', 'last', 'night', 'wait', 'see', 'scandal', 'photo', 'op', 'love', 'waste', 'money', 'imagine', 'pass', 'cap', 'trade', 'energy', 'cost', 'would', 'double', 'record', 'high', 'create', 'job', 'american', 'economy', 'protect', 'manufacturing', 'sector', 'announce', 'show', 'defend', 'true', 'friend', 'great', 'leader', 'honor', 'excited', 'listed', 'attackwatch', 'thank']"
55,7.0,0.38280001282691956,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['great', 'job', 'solyndra', 'skilled', 'venture', 'capitalist', 'stick', 'memoir', 'speech', 'cost', 'money', 'think', 'big', 'art', 'deal', 'thought', 'emmys', 'today', 'tenth', 'natural', 'resource', 'would', 'energy', 'independent', 'continue', 'buy', 'watch', 'late', 'appearance', 'squawk', 'box', 'concerned', 'come', 'week', 'monitor', 'event', 'raise', 'taxis', 'create', 'job', 'answer', 'new', 'leadership', 'need', 'interview', 'air', 'seem', 'problem', 'can', 'find', 'reason', 'speech', 'tax', 'find', 'listen', 'speech', 'clue']"
56,7.0,0.5304999947547913,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['spend', 'stimulus', 'link', 'loan', 'program', 'aid', 'gathering', 'must', 'go', 'go', 'think', 'think', 'big', 'art', 'deal', 'obamacare', 'destroy', 'small', 'economy', 'say', 'must', 'stand', 'finish', 'speak', 'front', 'people', 'today', 'next', 'president', 'must', 'stop', 'ally', 'friend', 'want', 'beat', 'country', 'beautiful', 'country', 'terrific', 'people', 'love', 'job', 'plan', 'look', 'tax', 'increase', 'plan']"
57,2.0,0.8528000116348267,"change, rate, must, case, whole, low, obamacare, safety, judge, price","['erictrump', 'great', 'job', 'complete', 'new', 'trump', 'government', 'waste', 'fraud', 'abuse', 'address', 'help', 'solve', 'deficit', 'crisis', 'short', 'long', 'term', 'time', 'cut', 'military', 'spending', 'must', 'remain', 'strong', 'enemy', 'look', 'weakness', 'cont', 'make', 'faith', 'freedom', 'confab', 'send', 'video', 'deficit', 'spend', 'gain', 'bankrupting', 'country', 'rip', 'oil', 'rip', 'investing', 'green', 'energy', 'solyndra', 'care', 'taxis', 'vest', 'election', 'coincidence', 'country', 'debt', 'crisis', 'can', 'solved', 'tax', 'increase', 'must', 'cut', 'government', 'spending', 'obamacare', 'major', 'threat', 'competitiveness', 'small', 'business', 'foxnew', 'yesterday', 'discuss', 'economy', 'trip']"
58,3.0,0.5655999779701233,"great, border, news, happen, come, thank, process, meeting, ready, work","['foxnew', 'interview', 'last', 'night', 'gretawire', 'discuss', 'yesterday', 'meet', 'interview', 'wolfblitzercnn', 'yesterday', 'discuss', 'meet', 'great', 'interview', 'seem', 'tax', 'dollar', 'buy', 'gun', 'mexican', 'drug', 'lord', 'use', 'kill', 'need', 'answer', 'economy', 'struggle', 'continue', 'rip', 'output', 'low', 'price', 'high', 'new', 'year', 'jewish', 'friend', 'interview', 'yesterday', 'seanhannity', 'must', 'repeal', 'recent', 'report', 'ubs', 'show', 'number', 'reason', 'employer', 'hire', 'great', 'interview', 'make', 'proud', 'steal', 'job', 'need', 'demand', 'stop', 'manipulate', 'currency', 'end', 'rampant', 'corporate', 'espionage']"
59,7.0,0.6654999852180481,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['fall', 'late', 'great', 'present', 'actual', 'budget', 'enough', 'game', 'invitational', 'feature', 'performance', 'bretmichael', 'great', 'event', 'enjoy', 'chance', 'get', 'nomination', 'say', 'want', 'meet', 'time', 'money', 'waste', 'bad', 'rating', 'kill', 'foxnew', 'interview', 'yesterday', 'discuss', 'recent', 'meeting', 'trump', 'govchristie', 'negotiate', 'position', 'strength', 'negotiate', 'advantage', 'execute', 'feed', 'reckless', 'policy', 'low', 'interest', 'flood', 'market', 'dollar', 'need', 'stop', 'face', 'record', 'inflation', 'threaten', 'send', 'warship', 'coast', 'laugh', 'allow', 'develop', 'nuclear', 'weapon', 'way', 'remain', 'solvent', 'economy', 'healthy', 'get']"
60,0.0,0.320499986410141,"people, country, fake, many, year, big, want, job, make, go","['simplified', 'tax', 'code', 'would', 'spur', 'economic', 'growth', 'help', 'create', 'job', 'incapable', 'simplify', 'thrill', 'announce', 'new', 'tailor', 'clothing', 'line', 'launch', 'yesterday', 'biden', 'voter', 'blame', 'call', 'set', 'meeting', 'return', 'call', 'free', 'innocent', 'many', 'billion', 'dollar', 'barackobama', 'continue', 'waste', 'solar', 'company', 'say', 'yesterday', 'go', 'soft', 'world', 'respect', 'unemployment', 'number', 'tragic', 'let', 'world', 'take', 'job', 'stop', 'vanity', 'fair', 'die', 'magazine', 'need', 'new', 'blood', 'go', 'way', 'spy', 'magazine']"
61,7.0,0.4138000011444092,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['amandaknox', 'innocent', 'italian', 'government', 'pay', 'travesty', 'usgovernment', 'do', 'help', 'amandaknox', 'cast', 'set', 'shoot', 'start', 'week', 'see', 'plane', 'fantastic', 'movie', 'melgibson', 'great', 'make', 'comeback', 'book', 'touch', 'poor', 'bookstore', 'look', 'speak', 'sparknb', 'next', 'week', 'time', 'recognize', 'innocence', 'amandaknox', 'last', 'night', 'original', 'apprentice']"
62,2.0,0.3172000050544739,"change, rate, must, case, whole, low, obamacare, safety, judge, price","['look', 'visit', 'trump', 'vineyard', 'estate', 'today', 'open', 'great', 'meeting', 'thehermancain', 'yesterday', 'great', 'guy', 'release', 'document', 'last', 'prove', 'administration', 'involve', 'committee', 'want', 'raise', 'taxis', 'first', 'deficit', 'talk', 'huge', 'mistake', 'cut', 'wasteful', 'spend', 'first', 'national', 'debt', 'grow', 'gallon', 'gas', 'double', 'disaster', 'say', 'need', 'solid', 'candidate', 'sell', 'gun', 'mexican', 'drug', 'cartel', 'use', 'murder', 'outrage', 'threaten', 'pass', 'waste', 'year', 'solyndra', 'type', 'loan', 'want', 'cut', 'military', 'spending', 'order', 'save', 'stop', 'record', 'premium', 'increase', 'must', 'repeal', 'obamacare']"
63,0.0,0.652899980545044,"people, country, fake, many, year, big, want, job, make, go","['condemn', 'try', 'pass', 'stimulus', 'first', 'complete', 'failure', 'believe', 'stupid', 'rod', 'average', 'baseball', 'player', 'unable', 'use', 'drug', 'rod', 'misrepresent', 'primary', 'schedule', 'disaster', 'enough', 'time', 'stop', 'waste', 'money', 'rebuild', 'must', 'rebuild', 'country', 'first', 'job', 'care', 'reelection', 'travel', 'beautiful', 'earth', 'guy', 'name', 'bear', 'much', 'brain', 'new', 'study', 'show', 'business', 'experience', 'show', 'feed', 'reckless', 'monetary', 'policy', 'go', 'create', 'record', 'inflation']"
64,7.0,0.28519999980926514,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['way', 'spread', 'economic', 'growth', 'low', 'taxis', 'end', 'regulatory', 'practice', 'want', 'create', 'job', 'talk', 'business', 'people', 'liberal', 'intellectual', 'want', 'billionaire', 'want', 'rich', 'release', 'actual', 'budget', 'debate', 'interesting', 'last', 'night', 'numerous', 'winner', 'governor', 'question', 'answer', 'discuss', 'pass', 'chinese', 'currency', 'bill']"
65,2.0,0.5371999740600586,"change, rate, must, case, whole, low, obamacare, safety, judge, price","['protester', 'upset', 'economy', 'protest', 'see', 'answer', 'question', 'question', 'answer', 'watch', 'wonderful', 'major', 'threat', 'free', 'world', 'must', 'remain', 'resolute', 'maintain', 'national', 'defense', 'cost', 'new', 'book', 'midas', 'touch', 'store', 'campaign', 'vacation', 'happy', 'pass', 'follower', 'look', 'pass', 'stop', 'currency', 'bill', 'last', 'announce', 'budget', 'deficit', 'large', 'history']"
66,7.0,0.5532000064849854,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['face', 'serious', 'consequence', 'regime', 'threat', 'national', 'hold', 'request', 'advance', 'wrong', 'message', 'send', 'plan', 'attack', 'israeli', 'embassy', 'respond', 'diplomatic', 'window', 'close', 'watch', 'tonight', 'support', 'ows', 'protest', 'time', 'protester', 'go', 'repeal', 'expect', 'stagnant', 'growth', 'long', 'term', 'unemployment', 'record', 'high', 'premium', 'government', 'treat', 'fool', 'demand', 'oil', 'make', 'mistake', 'learn', 'matter', 'touch', 'country', 'blow', 'foxnew', 'interview', 'last', 'night', 'discuss', 'ow', 'incompetent', 'leadership']"
67,0.0,0.5325000286102295,"people, country, fake, many, year, big, want, job, make, go","['thought', 'campaign', 'embrace', 'want', 'time', 'protester', 'go', 'beautiful', 'wife', 'melania', 'appear', 'evening', 'pm', 'must', 'stop', 'outsource', 'job', 'end', 'multi', 'dollar', 'trade', 'deficit', 'need', 'rebuild', 'infrastructure', 'send', 'trillion', 'road', 'bridge', 'cont', 'understand', 'people', 'problem', 'key', 'finding', 'opportunity', 'touch', 'incompetent', 'claim', 'choice', 'right', 'one', 'sure', 'unemployed', 'disagree', 'ow', 'protester', 'advance', 'interest', 'time', 'go', 'home', 'thought', 'death', 'index', 'trumpvlog']"
68,0.0,0.48500001430511475,"people, country, fake, many, year, big, want, job, make, go","['crude', 'oil', 'price', 'rip', 'worth', 'need', 'new', 'leader', 'spend', 'billion', 'money', 'go', 'country', 'oil', 'get', 'simplify', 'tax', 'code', 'help', 'promote', 'growth', 'private', 'sector', 'barackobama', 'iranian', 'protestor', 'threat', 'index', 'year', 'continue', 'sit', 'steal', 'security', 'corporate', 'secret', 'friend', 'time', 'low', 'yen', 'go', 'lead', 'record', 'inflation', 'leave', 'expend', 'tremendous', 'amount', 'blood', 'treasure', 'reimburse', 'oil', 'give', 'say', 'today', 'job', 'plan', 'second', 'stimulus', 'fail']"
69,2.0,0.6539000272750854,"change, rate, must, case, whole, low, obamacare, safety, judge, price","['much', 'create', 'american', 'job', 'give', 'green', 'car', 'company', 'manufacture', 'adopt', 'radical', 'form', 'leadership', 'want', 'print', 'money', 'short', 'long', 'term', 'solution', 'country', 'economic', 'feed', 'last', 'year', 'predict', 'timpawlenty', 'would', 'show', 'get', 'rating', 'oreillyfactor', 'work', 'campaign', 'fundraise', 'taxpayer', 'great', 'hair', 'mine', 'lawrence', 'thing', 'get', 'low', 'respond', 'watch', 'show', 'sad', 'follower', 'top', 'broadcast']"
70,7.0,0.5669000148773193,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['federal', 'government', 'send', 'foreign', 'aid', 'call', 'office', 'show', 'important', 'thing', 'time', 'watch', 'conquer', 'islamic', 'election', 'important', 'lifetime', 'must', 'nominate', 'candidate', 'damage', 'watch', 'tonight', 'hear', 'show', 'unwatchable', 'lawrence', 'make', 'many', 'false', 'statement', 'last', 'night', 'sue', 'read', 'dollar', 'low', 'debt', 'great', 'foxnew', 'interview', 'last', 'night', 'see', 'majority', 'candidate', 'agree', 'tax', 'code', 'must', 'simplified', 'rate', 'drop']"
71,3.0,0.6499999761581421,"great, border, news, happen, come, thank, process, meeting, ready, work","['stand', 'manipulate', 'currency', 'steal', 'job', 'legislation', 'get', 'oil', 'leave', 'leave', 'country', 'open', 'tonight', 'full', 'hour', 'take', 'interesting', 'debt', 'nation', 'great', 'threat', 'barackobama', 'touch', 'nation', 'sacrifice', 'appreciate', 'reimburse', 'oil', 'bad', 'threat', 'unemployment', 'obamacare', 'destroy', 'country', 'basic', 'standard', 'interview', 'yesterday', 'discuss', 'debt', 'deal', 'primary', 'interview', 'last', 'night', 'piersmorgan', 'discuss', 'obamacare', 'contain', 'marriage', 'penalty', 'taxis', 'marry', 'couple', 'penalize']"
72,7.0,0.5397999882698059,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['economy', 'can', 'stay', 'competitive', 'policy', 'propose', 'new', 'regulation', 'today', 'see', 'flag', 'fly', 'benghazi', 'spend', 'money', 'snow', 'inch', 'weekend', 'much', 'global', 'warm', 'chinese', 'military', 'hack', 'satellite', 'chinese', 'government', 'american', 'agree', 'summer', 'debt', 'deal', 'military', 'cut', 'come', 'tax', 'increase', 'see', 'video', 'include', 'company', 'doe', 'give', 'money', 'file', 'bankruptcy', 'money', 'borrow', 'waste', 'must', 'cut', 'spending', 'raise', 'taxis', 'spend', 'problem', 'revenue', 'problem']"
